"YEAR","COMP","DATE","TEMP","PRECIP","WING","BUCKET","SPECIES","COUNT","SEX","TP","DAY"
2021,"7&8","9/6/2021",60,"WET","A","OUT","SOCI","1","U",3,5
2021,"7&8","9/6/2021",60,"WET","B","MID","SOFU","1","U",3,5
2021,"7&8","9/6/2021",60,"WET","B","OUT","SOCI","1","U",3,5
2021,"7&8","9/6/2021",60,"WET","B","OUT","MYGA","1","M",3,5
2021,"CC","9/6/2021",60,"WET","A","IN","SOCI","1","U",3,5
2021,"CC","9/6/2021",60,"WET","A","MID","NAIN","1","F",3,5
2021,"CC","9/6/2021",60,"WET","A","OUT","SOCI","1","U",3,5
2021,"CC","9/6/2021",60,"WET","B","IN","PELE","1","M",3,5
2021,"CC","9/6/2021",60,"WET","B","OUT","SOCI","1","U",3,5
2021,"CC","9/6/2021",60,"WET","B","OUT","SOCI","1","U",3,5
2021,"CC","9/6/2021",60,"WET","BR","1","SOCI","1","U",3,5
2021,"CC","9/6/2021",60,"WET","BR","2","SOFU","1","M",3,5
2021,"CC","9/6/2021",60,"WET","BR","2","SOFU","1","U",3,5
2021,"CC","9/6/2021",60,"WET","BR","2","PEMA","1","M",3,5
2021,"CC","9/6/2021",60,"WET","C","IN","NAIN","1","F",3,5
2021,"CC","9/6/2021",60,"WET","C","MID","PELE","1","M",3,5
2021,"CC","9/6/2021",60,"WET","C","OUT","SOCI","2","U",3,5
2021,"CC","9/6/2021",60,"WET","C","OUT","NAIN","1","M",3,5
2021,"CC","9/6/2021",60,"WET","CR","1","SOCI","1","U",3,5
2021,"CC","9/6/2021",60,"WET","CR","2","SOCI","1","U",3,5
2021,"CC","9/6/2021",60,"WET","CR","2","BLBR","1","U",3,5
2021,"36","9/7/2021",50,"DRY","C","OUT","MYGA","1","M",3,6
2021,"45A","9/7/2021",50,"DRY","B","OUT","SOCI","1","U",3,6
2021,"45A","9/7/2021",50,"DRY","C","MID","SOCI","1","U",3,6
2021,"5&6","9/7/2021",50,"DRY","B","MID","SOFU","1","U",3,6
2021,"5&6","9/7/2021",50,"DRY","B","OUT","MYGA","1","M",3,6
2021,"CC","9/7/2021",50,"DRY","C","OUT","NAIN","1","F",3,6
2021,"36","9/8/2021",50,"DRY","A","MID","NAIN","1","M",3,7
2021,"36","9/8/2021",50,"DRY","B","OUT","NAIN","1","F",3,7
2021,"45","9/8/2021",50,"DRY","C","MID","NAIN","1","M",3,7
2021,"45","9/8/2021",50,"DRY","Z","CTR","NAIN","1","F",3,7
2021,"5&6","9/8/2021",50,"DRY","B","MID","PELE","1","F",3,7
2021,"5&6","9/8/2021",50,"DRY","B","MID","PELE","1","F",3,7
2021,"CC","9/8/2021",50,"DRY","B","IN","BLBR","1","M",3,7
2021,"CC","9/8/2021",50,"DRY","B","IN","BLBR","1","M",3,7
2021,"CC","9/8/2021",50,"DRY","C","OUT","SOHO","1","U",3,7
2021,"36","9/9/2021",64,"WET","A","IN","SOCI","2","U",3,8
2021,"36","9/9/2021",64,"WET","B","MID","SOCI","1","U",3,8
2021,"36","9/9/2021",64,"WET","B","MID","MYGA","1","F",3,8
2021,"36","9/9/2021",64,"WET","C","IN","MYGA","1","M",3,8
2021,"36","9/9/2021",64,"WET","C","MID","SOCI","1","M",3,8
2021,"36","9/9/2021",64,"WET","C","OUT","SOCI","2","U",3,8
2021,"41","9/9/2021",64,"WET","A","IN","PELE","1","U",3,8
2021,"41","9/9/2021",64,"WET","A","IN","BLBR","1","U",3,8
2021,"41","9/9/2021",64,"WET","A","MID","PEMA","1","M",3,8
2021,"41","9/9/2021",64,"WET","B","IN","PELE","1","M",3,8
2021,"41","9/9/2021",64,"WET","B","OUT","NAIN","1","F",3,8
2021,"41","9/9/2021",64,"WET","B","OUT","SOCI","1","U",3,8
2021,"41","9/9/2021",64,"WET","C","MID","SOCI","1","U",3,8
2021,"42","9/9/2021",64,"WET","A","IN","BLBR","1","U",3,8
2021,"42","9/9/2021",64,"WET","CR","1","BLBR","1","U",3,8
2021,"42","9/9/2021",64,"WET","Z","CTR","PEMA","1","M",3,8
2021,"45","9/9/2021",64,"WET","A","MID","NAIN","1","M",3,8
2021,"45","9/9/2021",64,"WET","AR","1","SOCI","1","U",3,8
2021,"45","9/9/2021",64,"WET","B","MID","PEMA","1","F",3,8
2021,"45","9/9/2021",64,"WET","BR","1","MYGA","1","M",3,8
2021,"45","9/9/2021",64,"WET","C","IN","MYGA","1","M",3,8
2021,"45","9/9/2021",64,"WET","C","MID","SOCI","1","M",3,8
2021,"45","9/9/2021",64,"WET","C","OUT","BLBR","1","U",3,8
2021,"45","9/9/2021",64,"WET","CR","2","NAIN","1","M",3,8
2021,"45","9/9/2021",64,"WET","CR","2","BLBR","1","U",3,8
2021,"45A","9/9/2021",64,"WET","A","IN","MYGA","1","F",3,8
2021,"45A","9/9/2021",64,"WET","C","IN","MYGA","1","F",3,8
2021,"45A","9/9/2021",64,"WET","C","OUT","SOCI","1","U",3,8
2021,"45A","9/9/2021",64,"WET","C","OUT","MYGA","1","M",3,8
2021,"45B","9/9/2021",64,"WET","A","IN","NAIN","1","M",3,8
2021,"45B","9/9/2021",64,"WET","A","MID","MYGA","1","F",3,8
2021,"45B","9/9/2021",64,"WET","B","MID","PELE","1","F",3,8
2021,"45B","9/9/2021",64,"WET","B","MID","SOCI","1","U",3,8
2021,"45B","9/9/2021",64,"WET","B","OUT","PELE","1","M",3,8
2021,"45B","9/9/2021",64,"WET","C","MID","PEMA","1","M",3,8
2021,"5&6","9/9/2021",64,"WET","A","MID","MYGA","1","M",3,8
2021,"5&6","9/9/2021",64,"WET","AR","1","PELE","1","F",3,8
2021,"5&6","9/9/2021",64,"WET","AR","1","PEMA","1","F",3,8
2021,"5&6","9/9/2021",64,"WET","AR","2","BLBR","1","F",3,8
2021,"5&6","9/9/2021",64,"WET","B","OUT","MYGA","1","M",3,8
2021,"5&6","9/9/2021",64,"WET","C","OUT","NAIN","1","M",3,8
2021,"5&6","9/9/2021",64,"WET","CR","1","SOFU","1","U",3,8
2021,"5&6","9/9/2021",64,"WET","CR","1","SOCI","1","U",3,8
2021,"5&6","9/9/2021",64,"WET","CR","1","BLBR","1","M",3,8
2021,"7&8","9/9/2021",64,"WET","A","IN","MYGA","1","U",3,8
2021,"7&8","9/9/2021",64,"WET","A","MID","MYGA","1","M",3,8
2021,"7&8","9/9/2021",64,"WET","B","IN","SOCI","1","U",3,8
2021,"7&8","9/9/2021",64,"WET","B","OUT","NAIN","1","F",3,8
2021,"CC","9/9/2021",64,"WET","A","IN","SOFU","1","U",3,8
2021,"CC","9/9/2021",64,"WET","A","MID","MIPI","1","F",3,8
2021,"CC","9/9/2021",64,"WET","AR","1","BLBR","1","U",3,8
2021,"CC","9/9/2021",64,"WET","B","IN","BLBR","1","M",3,8
2021,"CC","9/9/2021",64,"WET","B","IN","SOCI","1","U",3,8
2021,"CC","9/9/2021",64,"WET","B","OUT","NAIN","1","M",3,8
2021,"CC","9/9/2021",64,"WET","C","IN","SOFU","1","U",3,8
2021,"CC","9/9/2021",64,"WET","CR","1","SOCI","2","U",3,8
2021,"36","9/10/2021",62,"WET","B","OUT","BLBR","1","M",3,9
2021,"36","9/10/2021",62,"WET","C","IN","MYGA","1","M",3,9
2021,"36","9/10/2021",62,"WET","C","MID","PELE","1","F",3,9
2021,"36","9/10/2021",62,"WET","C","MID","SOCI","1","U",3,9
2021,"36","9/10/2021",62,"WET","C","OUT","SOCI","1","U",3,9
2021,"41","9/10/2021",62,"WET","A","MID","SOCI","1","U",3,9
2021,"41","9/10/2021",62,"WET","A","OUT","BLBR","1","U",3,9
2021,"41","9/10/2021",62,"WET","B","IN","MYGA","1","F",3,9
2021,"41","9/10/2021",62,"WET","B","IN","SOCI","1","U",3,9
2021,"41","9/10/2021",62,"WET","B","MID","MYGA","1","F",3,9
2021,"41","9/10/2021",62,"WET","C","IN","NAIN","1","F",3,9
2021,"41","9/10/2021",62,"WET","C","MID","MYGA","1","M",3,9
2021,"41","9/10/2021",62,"WET","C","MID","SOCI","1","U",3,9
2021,"42","9/10/2021",62,"WET","C","OUT","SOHO","1","U",3,9
2021,"42","9/10/2021",62,"WET","CR","1","BLBR","1","U",3,9
2021,"45","9/10/2021",62,"WET","C","MID","BLBR","1","U",3,9
2021,"45","9/10/2021",62,"WET","C","MID","SOCI","1","U",3,9
2021,"45","9/10/2021",62,"WET","CR","2","PEMA","1","M",3,9
2021,"45A","9/10/2021",62,"WET","A","OUT","SOCI","1","U",3,9
2021,"45A","9/10/2021",62,"WET","B","IN","PELE","1","F",3,9
2021,"45A","9/10/2021",62,"WET","B","IN","SOCI","1","U",3,9
2021,"45A","9/10/2021",62,"WET","B","MID","PELE","1","U",3,9
2021,"45A","9/10/2021",62,"WET","B","OUT","NAIN","1","F",3,9
2021,"45B","9/10/2021",62,"WET","A","IN","NAIN","1","F",3,9
2021,"45B","9/10/2021",62,"WET","A","IN","PELE","1","F",3,9
2021,"45B","9/10/2021",62,"WET","B","OUT","PEMA","1","M",3,9
2021,"45B","9/10/2021",62,"WET","C","MID","SOCI","1","U",3,9
2021,"5&6","9/10/2021",62,"WET","A","IN","SOCI","1","F",3,9
2021,"5&6","9/10/2021",62,"WET","A","IN","MYGA","1","F",3,9
2021,"5&6","9/10/2021",62,"WET","A","MID","PEMA","1","M",3,9
2021,"5&6","9/10/2021",62,"WET","AR","1","BLBR","1","U",3,9
2021,"5&6","9/10/2021",62,"WET","AR","1","BLBR","1","M",3,9
2021,"5&6","9/10/2021",62,"WET","AR","2","SOCI","1","U",3,9
2021,"5&6","9/10/2021",62,"WET","C","OUT","PELE","1","F",3,9
2021,"5&6","9/10/2021",62,"WET","C","OUT","NAIN","1","F",3,9
2021,"5&6","9/10/2021",62,"WET","Z","CTR","PELE","1","M",3,9
2021,"7&8","9/10/2021",62,"WET","A","IN","MYGA","1","M",3,9
2021,"7&8","9/10/2021",62,"WET","A","MID","MYGA","1","M",3,9
2021,"7&8","9/10/2021",62,"WET","A","MID","MIPE","1","F",3,9
2021,"7&8","9/10/2021",62,"WET","B","IN","PELE","1","F",3,9
2021,"7&8","9/10/2021",62,"WET","B","MID","PELE","1","M",3,9
2021,"7&8","9/10/2021",62,"WET","C","OUT","SOCI","1","U",3,9
2021,"7&8","9/10/2021",62,"WET","Z","CTR","SOCI","1","U",3,9
2021,"CC","9/10/2021",62,"WET","A","IN","MYGA","1","M",3,9
2021,"CC","9/10/2021",62,"WET","A","MID","BLBR","1","F",3,9
2021,"CC","9/10/2021",62,"WET","AR","1","NAIN","1","M",3,9
2021,"CC","9/10/2021",62,"WET","BR","1","SOCI","1","U",3,9
2021,"CC","9/10/2021",62,"WET","CR","1","PELE","1","F",3,9
2021,"CC","9/10/2021",62,"WET","CR","1","BLBR","1","U",3,9
2021,"36","9/11/2021",50,"DRY","A","IN","NAIN","1","F",3,10
2021,"36","9/11/2021",50,"DRY","B","MID","SOCI","1","U",3,10
2021,"36","9/11/2021",50,"DRY","C","IN","NAIN","1","M",3,10
2021,"45A","9/11/2021",50,"DRY","A","MID","SOCI","1","U",3,10
2021,"CC","9/11/2021",50,"DRY","A","OUT","SOCI","1","M",3,10
2021,"CC","9/11/2021",50,"DRY","AR","2","BLBR","1","U",3,10
2021,"CC","9/11/2021",50,"DRY","BR","1","SOCI","1","U",3,10
2021,"CC","9/11/2021",50,"DRY","CR","2","PEMA","1","F",3,10
2022,"5&6","6/17/2022",64,"DRY","A","IN","SOCI","1","M",1,1
2022,"5&6","6/17/2022",64,"DRY","A","MID","SOCI","1","U",1,1
2022,"5&6","6/17/2022",64,"DRY","B","MID","SOCI","1","U",1,1
2022,"7&8","6/17/2022",64,"DRY","A","MID","SOCI","1","U",1,1
2022,"36","6/17/2022",64,"DRY","B","IN","BLBR","1","M",1,1
2022,"36","6/17/2022",64,"DRY","B","IN","BLBR","1","U",1,1
2022,"36","6/17/2022",64,"DRY","C","IN","BLBR","1","U",1,1
2022,"36","6/17/2022",64,"DRY","C","MID","PEMA","1","M",1,1
2022,"36","6/17/2022",64,"DRY","C","OUT","PEMA","1","F",1,1
2022,"41","6/17/2022",64,"DRY","A","IN","SOCI","1","U",1,1
2022,"42","6/17/2022",64,"DRY","A","IN","SOCI","1","U",1,1
2022,"42","6/17/2022",64,"DRY","A","OUT","SOCI","1","U",1,1
2022,"42","6/17/2022",64,"DRY","AR","1","PEMA","1","M",1,1
2022,"42","6/17/2022",64,"DRY","C","MID","PEMA","1","M",1,1
2022,"45","6/17/2022",64,"DRY","A","MID","PEMA","1","F",1,1
2022,"45","6/17/2022",64,"DRY","B","OUT","SOCI","1","U",1,1
2022,"45","6/17/2022",64,"DRY","C","IN","SOCI","1","U",1,1
2022,"45A","6/17/2022",64,"DRY","B","MID","BLBR","1","U",1,1
2022,"45A","6/17/2022",64,"DRY","C","IN","PEMA","1","F",1,1
2022,"45A","6/17/2022",64,"DRY","C","IN","MYGA","1","M",1,1
2022,"CC","6/17/2022",64,"DRY","A","OUT","SOCI","1","M",1,1
2022,"CC","6/17/2022",64,"DRY","AR","2","BLBR","1","U",1,1
2022,"CC","6/17/2022",64,"DRY","B","IN","BLBR","1","U",1,1
2022,"CC","6/17/2022",64,"DRY","B","MID","SOHO","1","M",1,1
2022,"CC","6/17/2022",64,"DRY","BR","2","BLBR","1","U",1,1
2022,"CC","6/17/2022",64,"DRY","C","OUT","SOCI","1","U",1,1
2022,"5&6","6/18/2022",51,"DRY","B","OUT","SOCI","1","M",1,2
2022,"5&6","6/18/2022",51,"DRY","BR","1","NAIN","1","F",1,2
2022,"36","6/18/2022",51,"DRY","A","IN","BLBR","1","U",1,2
2022,"36","6/18/2022",51,"DRY","B","MID","SOCI","1","U",1,2
2022,"41","6/18/2022",51,"DRY","C","MID","PEMA","1","F",1,2
2022,"42","6/18/2022",51,"DRY","A","OUT","SOFU","1","U",1,2
2022,"42","6/18/2022",51,"DRY","AR","2","PEMA","1","F",1,2
2022,"42","6/18/2022",51,"DRY","AR","2","SOFU","1","M",1,2
2022,"45","6/18/2022",51,"DRY","BR","1","MYGA","1","M",1,2
2022,"45","6/18/2022",51,"DRY","C","IN","PEMA","1","M",1,2
2022,"45A","6/18/2022",51,"DRY","A","OUT","SOCI","1","M",1,2
2022,"45A","6/18/2022",51,"DRY","A","OUT","SOCI","3","U",1,2
2022,"45A","6/18/2022",51,"DRY","B","OUT","NAIN","1","M",1,2
2022,"45B","6/18/2022",51,"DRY","A","MID","BLBR","1","F",1,2
2022,"45B","6/18/2022",51,"DRY","B","IN","SOCI","1","M",1,2
2022,"45B","6/18/2022",51,"DRY","C","IN","MYGA","1","M",1,2
2022,"45B","6/18/2022",51,"DRY","C","OUT","BLBR","1","M",1,2
2022,"CC","6/18/2022",51,"DRY","BR","2","SOCI","1","U",1,2
2022,"CC","6/18/2022",51,"DRY","C","IN","SOCI","1","U",1,2
2022,"5&6","6/19/2022",51,"WET","N/A","CTR","SOCI","1","M",1,3
2022,"5&6","6/19/2022",51,"WET","A","MID","BLBR","2","U",1,3
2022,"5&6","6/19/2022",51,"WET","AR","1","MYGA","1","M",1,3
2022,"5&6","6/19/2022",51,"WET","AR","1","SOCI","1","U",1,3
2022,"5&6","6/19/2022",51,"WET","B","IN","BLBR","1","F",1,3
2022,"5&6","6/19/2022",51,"WET","B","MID","SOCI","1","U",1,3
2022,"5&6","6/19/2022",51,"WET","BR","1","MIPE","1","M",1,3
2022,"5&6","6/19/2022",51,"WET","BR","1","BLBR","1","U",1,3
2022,"5&6","6/19/2022",51,"WET","BR","1","SOCI","1","U",1,3
2022,"5&6","6/19/2022",51,"WET","BR","2","NAIN","1","M",1,3
2022,"5&6","6/19/2022",51,"WET","BR","2","SOCI","1","U",1,3
2022,"5&6","6/19/2022",51,"WET","C","OUT","PELE","1","F",1,3
2022,"5&6","6/19/2022",51,"WET","CR","1","BLBR","1","U",1,3
2022,"7&8","6/19/2022",51,"WET","A","MID","MYGA","1","F",1,3
2022,"7&8","6/19/2022",51,"WET","A","MID","MYGA","1","M",1,3
2022,"7&8","6/19/2022",51,"WET","B","IN","BLBR","1","U",1,3
2022,"7&8","6/19/2022",51,"WET","B","OUT","BLBR","1","U",1,3
2022,"7&8","6/19/2022",51,"WET","B","OUT","MYGA","1","M",1,3
2022,"7&8","6/19/2022",51,"WET","C","IN","SOCI","2","U",1,3
2022,"36","6/19/2022",51,"WET","A","MID","PEMA","1","M",1,3
2022,"36","6/19/2022",51,"WET","B","IN","BLBR","2","U",1,3
2022,"36","6/19/2022",51,"WET","B","MID","MYGA","1","M",1,3
2022,"36","6/19/2022",51,"WET","C","IN","BLBR","1","M",1,3
2022,"36","6/19/2022",51,"WET","C","MID","SOFU","1","U",1,3
2022,"41","6/19/2022",51,"WET","A","IN","PELE","1","F",1,3
2022,"41","6/19/2022",51,"WET","B","IN","PEMA","1","F",1,3
2022,"41","6/19/2022",51,"WET","B","MID","BLBR","1","U",1,3
2022,"41","6/19/2022",51,"WET","C","IN","BLBR","1","F",1,3
2022,"41","6/19/2022",51,"WET","C","IN","MYGA","1","F",1,3
2022,"41","6/19/2022",51,"WET","C","IN","SOCI","1","U",1,3
2022,"41","6/19/2022",51,"WET","C","MID","SOCI","1","M",1,3
2022,"42","6/19/2022",51,"WET","A","MID","SOCI","1","U",1,3
2022,"42","6/19/2022",51,"WET","A","MID","SOFU","1","U",1,3
2022,"42","6/19/2022",51,"WET","AR","2","SOFU","1","U",1,3
2022,"42","6/19/2022",51,"WET","B","MID","BLBR","1","U",1,3
2022,"42","6/19/2022",51,"WET","BR","2","SOCI","1","U",1,3
2022,"42","6/19/2022",51,"WET","C","MID","SOCI","1","U",1,3
2022,"42","6/19/2022",51,"WET","CR","1","SOCI","1","F",1,3
2022,"42","6/19/2022",51,"WET","CR","2","MYGA","1","F",1,3
2022,"45","6/19/2022",51,"WET","A","MID","SOCI","1","U",1,3
2022,"45","6/19/2022",51,"WET","A","OUT","BLBR","1","U",1,3
2022,"45","6/19/2022",51,"WET","AR","2","NAIN","1","M",1,3
2022,"45","6/19/2022",51,"WET","B","OUT","BLBR","1","U",1,3
2022,"45","6/19/2022",51,"WET","B","OUT","MYGA","1","F",1,3
2022,"45","6/19/2022",51,"WET","BR","1","SOCI","1","U",1,3
2022,"45","6/19/2022",51,"WET","C","MID","BLBR","1","U",1,3
2022,"45","6/19/2022",51,"WET","C","MID","SOCI","1","U",1,3
2022,"45A","6/19/2022",51,"WET","N/A","CTR","SOCI","1","F",1,3
2022,"45A","6/19/2022",51,"WET","A","MID","SOFU","1","M",1,3
2022,"45A","6/19/2022",51,"WET","A","OUT","SOCI","1","U",1,3
2022,"45A","6/19/2022",51,"WET","B","IN","BLBR","1","U",1,3
2022,"45A","6/19/2022",51,"WET","B","MID","SOCI","1","M",1,3
2022,"45A","6/19/2022",51,"WET","C","IN","BLBR","1","U",1,3
2022,"45A","6/19/2022",51,"WET","C","IN","MYGA","1","M",1,3
2022,"45A","6/19/2022",51,"WET","C","MID","BLBR","1","U",1,3
2022,"45B","6/19/2022",51,"WET","N/A","CTR","PEMA","1","M",1,3
2022,"45B","6/19/2022",51,"WET","B","OUT","SOCI","1","U",1,3
2022,"45B","6/19/2022",51,"WET","C","MID","SOCI","1","U",1,3
2022,"CC","6/19/2022",51,"WET","AR","2","BLBR","1","M",1,3
2022,"CC","6/19/2022",51,"WET","B","MID","SOFU","1","U",1,3
2022,"CC","6/19/2022",51,"WET","BR","1","BLBR","2","U",1,3
2022,"CC","6/19/2022",51,"WET","BR","1","SOCI","2","M",1,3
2022,"CC","6/19/2022",51,"WET","CR","1","BLBR","1","U",1,3
2022,"CC","6/19/2022",51,"WET","CR","1","SOCI","1","U",1,3
2022,"5&6","6/20/2022",40,"DRY","A","OUT","PEMA","1","F",1,4
2022,"5&6","6/20/2022",40,"DRY","BR","2","SOHO","1","M",1,4
2022,"36","6/20/2022",40,"DRY","A","OUT","SOFU","1","U",1,4
2022,"36","6/20/2022",40,"DRY","C","MID","NAIN","1","F",1,4
2022,"45","6/20/2022",40,"DRY","B","IN","BLBR","1","M",1,4
2022,"45","6/20/2022",40,"DRY","C","MID","SOCI","1","U",1,4
2022,"45B","6/20/2022",40,"DRY","A","MID","BLBR","1","U",1,4
2022,"45B","6/20/2022",40,"DRY","A","OUT","BLBR","1","U",1,4
2022,"5&6","6/21/2022",45,"DRY","B","IN","NAIN","1","M",1,5
2022,"5&6","6/21/2022",45,"DRY","B","MID","SOCI","1","U",1,5
2022,"5&6","6/21/2022",45,"DRY","C","IN","BLBR","1","U",1,5
2022,"41","6/21/2022",45,"DRY","A","IN","BLBR","1","U",1,5
2022,"45","6/21/2022",45,"DRY","C","MID","BLBR","1","U",1,5
2022,"45B","6/21/2022",45,"DRY","B","IN","BLBR","2","U",1,5
2022,"45B","6/21/2022",45,"DRY","B","OUT","PELE","1","M",1,5
2022,"5&6","6/22/2022",53,"DRY","AR","2","PEMA","1","F",1,6
2022,"42","6/22/2022",53,"DRY","B","IN","BLBR","1","F",1,6
2022,"45B","6/22/2022",53,"DRY","B","OUT","BLBR","1","U",1,6
2022,"CC","6/22/2022",53,"DRY","A","IN","BLBR","1","U",1,6
2022,"5&6","6/23/2022",55,"DRY","A","OUT","BLBR","1","U",1,7
2022,"5&6","6/23/2022",55,"DRY","AR","2","SOCI","1","M",1,7
2022,"5&6","6/23/2022",55,"DRY","B","MID","SOCI","1","M",1,7
2022,"36","6/23/2022",55,"DRY","A","MID","PEMA","1","M",1,7
2022,"41","6/23/2022",55,"DRY","A","IN","BLBR","1","U",1,7
2022,"41","6/23/2022",55,"DRY","C","MID","PELE","1","M",1,7
2022,"45B","6/23/2022",55,"DRY","B","OUT","BLBR","1","M",1,7
2022,"CC","6/23/2022",55,"DRY","AR","1","BLBR","1","U",1,7
2022,"CC","6/23/2022",55,"DRY","BR","1","SOCI","1","M",1,7
2022,"5&6","6/24/2022",57,"WET","A","IN","SOCI","1","U",1,8
2022,"5&6","6/24/2022",57,"WET","A","MID","SOCI","1","M",1,8
2022,"5&6","6/24/2022",57,"WET","A","MID","SOHO","1","U",1,8
2022,"5&6","6/24/2022",57,"WET","A","OUT","SOCI","2","U",1,8
2022,"5&6","6/24/2022",57,"WET","AR","1","SOHO","1","F",1,8
2022,"5&6","6/24/2022",57,"WET","AR","2","PEMA","1","F",1,8
2022,"5&6","6/24/2022",57,"WET","B","MID","MYGA","1","F",1,8
2022,"5&6","6/24/2022",57,"WET","BR","1","SOCI","1","U",1,8
2022,"5&6","6/24/2022",57,"WET","C","MID","BLBR","1","U",1,8
2022,"5&6","6/24/2022",57,"WET","CR","1","SOCI","1","F",1,8
2022,"7&8","6/24/2022",57,"WET","N/A","CTR","SOCI","1","U",1,8
2022,"7&8","6/24/2022",57,"WET","A","IN","SOCI","1","U",1,8
2022,"7&8","6/24/2022",57,"WET","A","MID","SOCI","1","U",1,8
2022,"7&8","6/24/2022",57,"WET","A","OUT","MYGA","1","F",1,8
2022,"7&8","6/24/2022",57,"WET","B","MID","SOCI","1","M",1,8
2022,"7&8","6/24/2022",57,"WET","C","IN","SOCI","1","M",1,8
2022,"7&8","6/24/2022",57,"WET","C","IN","SOCI","1","U",1,8
2022,"7&8","6/24/2022",57,"WET","C","IN","SOFU","1","M",1,8
2022,"7&8","6/24/2022",57,"WET","C","MID","SOFU","1","U",1,8
2022,"36","6/24/2022",57,"WET","A","MID","NAIN","1","F",1,8
2022,"36","6/24/2022",57,"WET","B","OUT","BLBR","1","U",1,8
2022,"36","6/24/2022",57,"WET","C","IN","SOCI","1","U",1,8
2022,"36","6/24/2022",57,"WET","C","MID","SOCI","1","U",1,8
2022,"36","6/24/2022",57,"WET","C","MID","MYGA","1","M",1,8
2022,"41","6/24/2022",57,"WET","A","IN","SOCI","1","U",1,8
2022,"41","6/24/2022",57,"WET","A","IN","BLBR","1","U",1,8
2022,"41","6/24/2022",57,"WET","A","OUT","PEMA","1","M",1,8
2022,"41","6/24/2022",57,"WET","B","IN","SOCI","1","M",1,8
2022,"41","6/24/2022",57,"WET","B","IN","PEMA","1","F",1,8
2022,"41","6/24/2022",57,"WET","B","MID","MYGA","1","F",1,8
2022,"41","6/24/2022",57,"WET","C","IN","BLBR","1","U",1,8
2022,"41","6/24/2022",57,"WET","C","MID","BLBR","1","U",1,8
2022,"41","6/24/2022",57,"WET","C","MID","SOFU","1","F",1,8
2022,"41","6/24/2022",57,"WET","C","OUT","SOCI","1","U",1,8
2022,"41","6/24/2022",57,"WET","C","OUT","MYGA","1",NA,1,8
2022,"42","6/24/2022",57,"WET","A","OUT","MIPE","1","M",1,8
2022,"42","6/24/2022",57,"WET","AR","2","SOFU","1","F",1,8
2022,"42","6/24/2022",57,"WET","AR","2","MYGA","1","F",1,8
2022,"42","6/24/2022",57,"WET","B","IN","SOCI","1","U",1,8
2022,"42","6/24/2022",57,"WET","B","MID","BLBR","2","U",1,8
2022,"42","6/24/2022",57,"WET","C","OUT","BLBR","1","U",1,8
2022,"42","6/24/2022",57,"WET","CR","1","BLBR","1","U",1,8
2022,"45","6/24/2022",57,"WET","A","IN","PEMA","1","M",1,8
2022,"45","6/24/2022",57,"WET","A","MID","SOCI","2","U",1,8
2022,"45","6/24/2022",57,"WET","A","MID","BLBR","1","U",1,8
2022,"45","6/24/2022",57,"WET","AR","1","BLBR","1","M",1,8
2022,"45","6/24/2022",57,"WET","AR","2","MYGA","1","M",1,8
2022,"45","6/24/2022",57,"WET","AR","2","MYGA","1","F",1,8
2022,"45","6/24/2022",57,"WET","BR","2","PEMA","1","F",1,8
2022,"45","6/24/2022",57,"WET","C","MID","SOCI","1","U",1,8
2022,"45","6/24/2022",57,"WET","C","MID","SOFU","1","M",1,8
2022,"45","6/24/2022",57,"WET","C","OUT","SOCI","1","U",1,8
2022,"45","6/24/2022",57,"WET","CR","1","BLBR","1","U",1,8
2022,"45A","6/24/2022",57,"WET","A","OUT","BLBR","1","U",1,8
2022,"45A","6/24/2022",57,"WET","A","OUT","SOCI","1","U",1,8
2022,"45A","6/24/2022",57,"WET","A","OUT","PEMA","1","M",1,8
2022,"45A","6/24/2022",57,"WET","B","MID","BLBR","1","U",1,8
2022,"45A","6/24/2022",57,"WET","B","MID","NAIN","1","M",1,8
2022,"45A","6/24/2022",57,"WET","B","MID","SOCI","1","U",1,8
2022,"45A","6/24/2022",57,"WET","C","MID","MYGA","2","M",1,8
2022,"45A","6/24/2022",57,"WET","C","MID","MYGA","1","F",1,8
2022,"45B","6/24/2022",57,"WET","A","OUT","SOCI","1","U",1,8
2022,"45B","6/24/2022",57,"WET","B","IN","MYGA","1","M",1,8
2022,"45B","6/24/2022",57,"WET","B","IN","SOFU","1","U",1,8
2022,"45B","6/24/2022",57,"WET","B","MID","BLBR","2","U",1,8
2022,"45B","6/24/2022",57,"WET","C","IN","BLBR","1","F",1,8
2022,"45B","6/24/2022",57,"WET","C","IN","SOCI","1","U",1,8
2022,"45B","6/24/2022",57,"WET","C","MID","SOCI","1","M",1,8
2022,"45B","6/24/2022",57,"WET","C","OUT","SOCI","1","U",1,8
2022,"CC","6/24/2022",57,"WET","N/A","CTR","BLBR","1","U",1,8
2022,"CC","6/24/2022",57,"WET","A","IN","BLBR","1","M",1,8
2022,"CC","6/24/2022",57,"WET","A","IN","BLBR","1","U",1,8
2022,"CC","6/24/2022",57,"WET","A","MID","SOFU","1","U",1,8
2022,"CC","6/24/2022",57,"WET","A","MID","SOCI","1","M",1,8
2022,"CC","6/24/2022",57,"WET","AR","1","NAIN","1","M",1,8
2022,"CC","6/24/2022",57,"WET","AR","1","BLBR","1","U",1,8
2022,"CC","6/24/2022",57,"WET","AR","2","BLBR","2","U",1,8
